artist,attack,cardClass,collectible,cost,dbfId,flavor,health,howToEarnGolden,id,mechanics,name,race,races,rarity,set,text,type,collectionText,referencedTags,spellSchool,elite,runeCost,targetingArrowText,armor,classes,heroPowerDbfId,hasDiamondSkin,durability,faction,spellDamage,overload,howToEarn,countAsCopyOfDbfId,techLevel,isMiniSet,hideStats,rarity_cn
Vika Yarova,,ROGUE,True,4,121142,2倍速，4倍速，8倍速，16倍速，不对！等等，倒回去！,,,TIME_770,,快进,,,COMMON,TIME_TRAVEL,抽两张牌，从中选择一张，使其法力值消耗减少（2）点。,SPELL,,,,,,,,,,,,,,,,,,,,普通
Mooncolony,,HUNTER,True,4,119166,银月城巍然屹立近七千年，堪称奎尔萨拉斯王冠上的明珠。可那都是巫妖王进军之前的事了。,3.0,,TIME_810,,过去的银月城,,,EPIC,TIME_TRAVEL,随机对一个敌方随从造成5点伤害。<i>推进到现在！</i>,LOCATION,,,,,,,,,,,,,,,,,,,,史诗
Alex Horley Orlandelli,7.0,WARRIOR,True,7,119451,在血红之环，人们称他为“幽灵之狼”洛戈什。他已然忘了自己的过去，他的另一重身份：瓦里安·乌瑞恩，暴风城国王。,7.0,,TIME_850,"['DEATHRATTLE', 'RUSH']",血斗士洛戈什,,,LEGENDARY,TIME_TRAVEL,"<b>奇闻</b>
<b>突袭</b>。<b>亡语：</b>从你的手牌中召唤一位血斗士，使其获得+5/+5并随机攻击一个敌人。",MINION,,,,True,,,,,,,,,,,,,,,,传说
Zoltan Boros,2.0,MAGE,True,5,119524,辛达苟萨曾是玛里苟斯的爱侣，也是首批怀疑奈萨里奥已被腐蚀的巨龙之一。她悔恨自己没能坚持当初的怀疑。,8.0,,TIME_852,['AURA'],碧蓝女王辛达苟萨,DRAGON,['DRAGON'],LEGENDARY,TIME_TRAVEL,"<b>奇闻</b>
如果你控制着其他龙，你的奥术法术的法力值消耗减少（2）点。",MINION,,,,True,,,,,,,,,,,,,,,,传说
James Ryman,,MAGE,True,3,119528,嗷嗷嗷嗷奥术弹幕！,,,TIME_855,,奥术弹幕,,,COMMON,TIME_TRAVEL,对一个敌人造成$3点伤害，并随机对两个其他敌人造成$2点伤害。,SPELL,,,ARCANE,,,,,,,,,,,,,,,,,普通
James Ryman,4.0,MAGE,True,5,119632,教授的第一个法术：伤害。,7.0,,TIME_856,['SPELLPOWER'],艾杰斯亚导师,DRAGON,['DRAGON'],COMMON,TIME_TRAVEL,<b>法术伤害+2</b>,MINION,,,,,,,,,,,,,1.0,,,,,,,普通
Edgar Hidalgo,,MAGE,True,4,119633,来自过去和未来的法术牌的消耗会根据通货膨胀加以调整。,,,TIME_857,['DISCOVER'],操控时间,,,RARE,TIME_TRAVEL,<b>发现</b>两张来自过去的奥术法术牌，其法力值消耗减少（2）点。,SPELL,,,ARCANE,,,,,,,,,,,,,,,,,稀有
Tanamaes Leejierasaes,5.0,MAGE,True,7,119649,时间自有其构造。请看。,5.0,,TIME_858,['BATTLECRY'],时空构造体,ELEMENTAL,['ELEMENTAL'],RARE,TIME_TRAVEL,<b>战吼：</b>对一个敌方随从造成5点伤害，然后抽牌，数量等同于超过目标生命值的伤害。,MINION,,,,,,对一个敌方随从造成5点伤害。,,,,,,,,,,,,,,稀有
Stefano Spagnuolo,,MAGE,True,7,119691,只是名义上的异化。,,,TIME_859,,异化,,,EPIC,TIME_TRAVEL,随机召唤法力值消耗为（10）和（1）的随从各一个，打乱其属性值。,SPELL,,,ARCANE,,,,,,,,,,,,,,,,,史诗
Jaemin Kim,2.0,MAGE,True,2,119740,只有最亲密的朋友和敌人能分享我的秘密。,2.0,,TIME_860,['BATTLECRY'],神秘无面者,,,EPIC,TIME_TRAVEL,<b>战吼：</b>检视2个随机<b>奥秘</b>，选择其中一个为你自己施放，另一个为你的对手施放。,MINION,,['SECRET'],,,,,,,,,,,,,,,,,,史诗
Patrik Bjorkstrom,3.0,MAGE,True,3,119741,唔，这个循环完蛋了。冥想静待下一个循环吧。,3.0,,TIME_861,['BATTLECRY'],时光循环者托奇,,,LEGENDARY,TIME_TRAVEL,<b>战吼：</b>随机获取3张来自过去的法术牌。当你使用了全部3张法术牌，再获取一张时光循环者托奇。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Dmitry Bolotov,,WARRIOR,True,6,119778,就算我把一颗脑袋绑在背后都能赢你！,,,TIME_870,,角斗开战,,,EPIC,TIME_TRAVEL,从你的牌库中随机召唤一个随从。为你的对手召唤一只5/5并具有<b>潜行</b>的老虎。,SPELL,,['STEALTH'],,,,,,,,,,,,,,,,,,史诗
Danny Beck,2.0,WARRIOR,True,5,119780,今日之嗣，明日之逝。,6.0,,TIME_871,"['BATTLECRY', 'TAUNT']",后世之嗣,DRAGON,['DRAGON'],EPIC,TIME_TRAVEL,<b>嘲讽</b>。<b>战吼：</b>每有一个受伤的随从，便获得+2/+2。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Mike Sass,13.0,WARRIOR,True,8,119783,这充其量是个临时的称号，就和“成熟番茄”差不多。,13.0,,TIME_872,"['BATTLECRY', 'RUSH']",不败冠军,,,RARE,TIME_TRAVEL,<b>突袭</b>。<b>战吼：</b>用随机的法力值消耗为（1）的随从填满你对手的面板。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Grafit,,WARRIOR,True,2,119786,收起你的鳄鱼眼泪。,,,TIME_873,,放出鳄鱼,,,COMMON,TIME_TRAVEL,获得10点护甲值。为你的对手召唤两只2/3的鳄鱼。,SPELL,,,,,,,,,,,,,,,,,,,,普通
L. Lullabi & T. Shevtsov,5.0,ROGUE,True,4,119814,那一天，迦罗娜成就了奇功。从此，她不仅仅是部落派出的刺客，更是终结洛丹伦独裁暴政的解放者。,4.0,,TIME_875,['BATTLECRY'],半兽人迦罗娜,,,LEGENDARY,TIME_TRAVEL,"<b>奇闻</b>
<b>战吼：</b>如果莱恩国王在对手手牌中，将其摧毁并将敌方英雄的生命值砍半。",MINION,,,,True,,,,,,,,,,,,,,,,传说
Todd Harris,1.0,ROGUE,True,1,119841,变成方形！变成圆形！变成菱形！,1.0,,TIME_876,,神秘变形者,,,EPIC,TIME_TRAVEL,如果这张牌在你的手牌中，每个回合都会随机变成你对手手牌中的一张随从牌。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Sergey Tsvelykh,7.0,PRIEST,True,10,120060,在我们的时间线中，麦迪文以为萨格拉斯的黑暗影响无法抵抗。但在某条时间线中，他成功了。,7.0,,TIME_890,['BATTLECRY'],圣者麦迪文,,,LEGENDARY,TIME_TRAVEL,"<b>奇闻</b>
如果你控制着卡拉赞，本牌的法力值消耗为（0）点。<b>战吼：</b><b>沉默</b>并消灭所有其他随从。",MINION,,['SILENCE'],,True,,,,,,,,,,,,,,,,传说
Mike Sass,7.0,NEUTRAL,True,4,129894,末日预言者本以为自己错过了《大地的裂变》，没想到这样的末日还有第二次！,4.0,打开<i>穿越时间流</i>金色包后可解锁。,TIME_EVENT_300,['DEATHRATTLE'],黑铁先驱,,,EPIC,EVENT,<b>亡语：</b>召唤一个0/7的末日预言者。末日预言者会在你的回合开始时消灭所有随从。,MINION,,,,,,,,,,,,ALLIANCE,,,打开<i>穿越时间流</i>卡牌包后可解锁。,,,,,史诗
Alex Stone,8.0,NEUTRAL,True,8,126697,你需要集齐勇气之龙，智慧之龙和力量之龙，才能击败终焉的灭世者。,8.0,打开<i>穿越时间流</i>金色包后可解锁。,TIME_EVENT_301,['BATTLECRY'],灭世信徒,DRAGON,['DRAGON'],EPIC,EVENT,"<b>战吼：</b>随机消灭一个
其他随从。你手牌中每有一张龙牌，重复一次。",MINION,,,,,,,,,,,,ALLIANCE,,,打开<i>穿越时间流</i>卡牌包后可解锁。,,,,,史诗
Mooncolony,,NEUTRAL,True,3,123416,甩掉鞋子，点亮火炉，搓一局吧！,,打开<i>穿越时间流</i>卡牌包后可解锁。,TIME_EVENT_997,,欢迎回家,,,EPIC,EVENT,重新开启一个地标，使其获得“<b>亡语：</b>随机召唤一个法力值消耗为（3）的随从。”,SPELL,,['DEATHRATTLE'],,,,,,,,,,,,,打开<i>穿越时间流</i>卡牌包后可解锁。,,,,,史诗
L. Lullabi & T. Shevstov,5.0,PALADIN,True,5,121676,在露妮的时间线中，她本是最后一个圣骑士，继承了时光卫士的称号。受到了米达的祝福之后，她拥有了引导命运丝线的力量，可以将它们安放在时空中所需的位置上。,5.0,打开<i>穿越时间流</i>金色包后可解锁。,TIME_EVENT_998,['BATTLECRY'],时光卫士露妮,DRAENEI,['DRAENEI'],LEGENDARY,EVENT,<b>战吼：</b>将你手牌中的所有随从牌送入2回合后的未来。这些牌返回时会具有+5/+5。,MINION,,,,True,,,,,,,,,,,打开<i>穿越时间流</i>卡牌包后可解锁。,,,,,传说
Melvin Chan,,NEUTRAL,True,1,121675,沙漏里装的都是时间馅。,,打开<i>穿越时间流</i>金色包后可解锁。,TIME_EVENT_999,['DISCOVER'],时间之沙,,,EPIC,EVENT,<b>回溯</b>。<b>发现</b>一张任意职业的法术牌。<i>（在<b>回溯</b>后改为你的职业！）</i>,SPELL,,,,,,,,,,,,,,,打开<i>穿越时间流</i>卡牌包后可解锁。,,,,,史诗
Tee Fuyuan,3.0,NEUTRAL,True,4,117762,“这个树墩子我之前见过，我们肯定走对了！”,5.0,,TLC_100,['BATTLECRY'],导航员伊莉斯,,,LEGENDARY,THE_LOST_CITY,<b>战吼：</b>如果你的套牌中的牌有10种不同的法力值消耗，制造一个自定义的地标。,MINION,,,,True,,,,,,True,,,,,,,,,,传说
James Ryman,2.0,NEUTRAL,True,3,119781,自然一点，自然一点。,3.0,,TLC_101,"['ENRAGED', 'REBORN', 'TAUNT']",卧底教徒,,,COMMON,THE_LOST_CITY,<b>嘲讽</b>。<b>复生</b>。受伤时拥有+3攻击力。,MINION,,,,,,,,,,,,,,,,,,,,普通
Ramzy Kamen,2.0,NEUTRAL,True,4,117848,托加被杀害，被分食，被用来召唤亡灵，甚至被当作灵体的传声筒。但至少他收获了许多故事。,7.0,,TLC_102,['BATTLECRY'],托加,BEAST,"['UNDEAD', 'BEAST']",LEGENDARY,THE_LOST_CITY,<b>战吼：</b>抽一张<b>延系</b>牌以及另一张可以激活其效果的牌。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Matt Dixon,6.0,NEUTRAL,True,7,117877,安布拉在外游荡多年，如今又将重返故土。当她回到这座古城，她一定要让始祖龟一族得到其应有的……,6.0,购买<i>安戈洛龟途</i>炉石通行证后开放解锁。,TLC_106,['BATTLECRY'],末日使者安布拉,,,LEGENDARY,THE_LOST_CITY,<b>战吼：</b>触发本局对战中死亡的5个友方随从的<b>亡语</b>。,MINION,,['DEATHRATTLE'],,True,,,,,,True,,,,,打开<i>安戈洛龟途</i>卡牌包后可解锁。,,,,,传说
Timur Shevtsov,3.0,NEUTRAL,True,5,117885,那是个月黑风高的元素……,6.0,可以在<i>安戈洛龟途</i>奖励路线中获得该奖励。,TLC_107,['TRIGGER_VISUAL'],聚积旋风,ELEMENTAL,['ELEMENTAL'],EPIC,THE_LOST_CITY,每当本随从攻击时，先对目标造成3点伤害。<b>延系：</b>获得<b>突袭</b>。,MINION,,['RUSH'],,,,,,,,,,,,,,,,,,史诗
Timur Shevtsov,3.0,NEUTRAL,True,3,117889,“我镐到了黄金！不——！”,3.0,,TLC_109,"['BATTLECRY', 'DISCOVER']",遗宝挖掘工,,,COMMON,THE_LOST_CITY,<b>战吼：</b>摧毁你牌库顶的牌，<b>发现</b>一张稀有度与其相同的牌。,MINION,,,,,,,,,,,,,,,,,,,,普通
Kevin Sidharta,5.0,NEUTRAL,True,6,121026,“我来陪你逛？城！”,7.0,购买<i>安戈洛龟途</i>炉石通行证后开放解锁。,TLC_110,['BATTLECRY'],城市首脑埃舒,,,LEGENDARY,THE_LOST_CITY,<b>战吼：</b>如果你牌库中的随从牌均属于同一随从类型，使你的其他随从获得+2/+2<i>（无论它们在哪）</i>。,MINION,,,,True,,,,,,,,,,,可以在<i>安戈洛龟途</i>奖励路线中获得该奖励。,,,,,传说
Drew Hill,4.0,MAGE,True,4,117531,书欲静而风不止。,5.0,,TLC_220,['TRIGGER_VISUAL'],扫页疾风,ELEMENTAL,['ELEMENTAL'],COMMON,THE_LOST_CITY,在你召唤一个元素后，随机对一个敌人造成3点伤害。,MINION,,,,,,,,,,,,,,,,,,,,普通
Alex Stone,,SHAMAN,True,6,117532,能帮我开个窗吗？我有点上火。,,,TLC_221,,炽火缠身,,,RARE,THE_LOST_CITY,造成$3点伤害，召唤相同数量的2/1的炽烈烬火。,SPELL,,,FIRE,,,,,,,,,,,,,,,,,稀有
Grafit,,SHAMAN,True,3,117606,还是一首著名始祖龟交响乐的名字。,,,TLC_222,,火鹰飞翔,,,COMMON,THE_LOST_CITY,抽两张不同类型的随从牌，使其获得+1/+1。,SPELL,,,FIRE,,,,,,,,,,,,,,,,,普通
Stefano Spagnuolo,2.0,SHAMAN,True,3,117533,生性友善，但它找你玩抛接游戏的时候一定要小心。,3.0,,TLC_223,['BATTLECRY'],火山长尾蜥,ELEMENTAL,"['ELEMENTAL', 'BEAST']",RARE,THE_LOST_CITY,<b>战吼：</b>抽一张火焰法术牌。<b>延系：</b>使其获得<b>法术伤害+2</b>。,MINION,,['SPELLPOWER'],,,,,,,,,,,,,,,,,,稀有
Felideus Bubastis,2.0,SHAMAN,True,4,117534,它那条机械手臂由火山热能驱动，而另一条手臂……也一样。,5.0,,TLC_224,['TRIGGER_VISUAL'],机械熔火,ELEMENTAL,"['ELEMENTAL', 'MECHANICAL']",COMMON,THE_LOST_CITY,"每当你使用一张
火焰法术牌时，获得等同于其法力值消耗的属性值。",MINION,,,,,,,,,,,,,,,,,,,,普通
Melvin Chan,1.0,SHAMAN,True,2,117612,“离火远一点。”“可它们是我的朋友！”,2.0,,TLC_225,['DEATHRATTLE'],烬鳍鱼人,ELEMENTAL,"['ELEMENTAL', 'MURLOC']",COMMON,THE_LOST_CITY,<b>亡语：</b>召唤一个2/1的炽烈烬火。,MINION,,,,,,,,,,,,,,,,,,,,普通
Drew Hill,2.0,MAGE,True,3,117535,负责收拾图书馆暴怒者留下的烂摊子。,2.0,,TLC_226,['DEATHRATTLE'],咒术图书管理员,ELEMENTAL,['ELEMENTAL'],EPIC,THE_LOST_CITY,<b>亡语：</b>抽一张法术牌。<b>延系：</b>召唤一个本随从的复制。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Stefan Bogdasarov,,SHAMAN,True,3,117536,熔岩必须流动。,,,TLC_227,['OVERLOAD'],熔岩涌流,,,EPIC,THE_LOST_CITY,对生命值最低的敌人造成$2点伤害，触发三次。<b>过载：</b>（1）。,SPELL,,,FIRE,,,,,,,,,,,1.0,,,,,,史诗
Ivan Fomin,1.0,SHAMAN,True,3,117617,她做了个奇特的熔岩蛋糕。,5.0,,TLC_228,['AURA'],布拉玛·灼石,,,LEGENDARY,THE_LOST_CITY,你的元素会额外造成1点伤害。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Dmitry Bolotov,,SHAMAN,True,1,117538,第10天。有个叫布拉玛的始祖龟把尼利，伊莉斯和我带到了山体内的深处。她给我们展示了“熔岩渠”系统，始祖龟就是用它把岩浆运到高处。山里居然还住着一群火山龙！,,,TLC_229,['QUEST'],群山之灵,,,LEGENDARY,THE_LOST_CITY,<b>任务：</b>使用6个不同类型的随从牌。<b>奖励：</b>阿沙隆。,SPELL,,,,True,,,,,,,,,,,,,,,,传说
Patrik Bjorkstrom,,DRUID,True,5,117646,如果手速够快，就能掌控这群失控的树人。,,,TLC_230,,树群来袭,,,COMMON,THE_LOST_CITY,选择一个随从。召唤四个2/2的树人攻击该随从。,SPELL,,,NATURE,,,,,,,,,,,,,,,,,普通
Matt Dixon,,DRUID,True,2,117648,“从前啊，有一只巨大的恐龙，太大了，把所有人都挤死了。完了。”,,,TLC_231,,班纳布斯的故事,,,COMMON,THE_LOST_CITY,抽一张随从牌。如果其攻击力大于或等于5点，使其获得+5生命值并获得5点护甲值。,SPELL,,,,,,,,,,,,,,,,,,,,普通
Guillaume Beauchêne,,DRUID,True,2,117650,一群大啸子！,,,TLC_232,,待哺群雏,,,RARE,THE_LOST_CITY,在你的下个回合开始时，召唤三只2/1的啸天龙宝宝。,SPELL,,,,,,,,,,,,,,,,,,,,稀有
Eva Widermann,2.0,DRUID,True,3,117652,是呀，给蛋画上彩绘可*太*有用了呢。,3.0,,TLC_233,['BATTLECRY'],孵化辅助师,,,RARE,THE_LOST_CITY,<b>战吼：</b>使你的其他攻击力小于或等于2的随从获得+1/+2和<b>嘲讽</b>。,MINION,,['TAUNT'],,,,,,,,,,,,,,,,,,稀有
Gabriel Lopes,5.0,DRUID,True,4,117653,安戈洛版的螃蟹草。,1.0,,TLC_234,['DEATHRATTLE'],永生血瓣花,,,EPIC,THE_LOST_CITY,<b>亡语：</b>召唤一个0/1的永生花芽。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Mooncolony,,DRUID,True,1,117655,这就是生——命的循——环。,,,TLC_235,,生命循环,,,EPIC,THE_LOST_CITY,消灭一个随从，随机召唤一个法力值消耗相同的随从来替换它。,SPELL,,,NATURE,,,,,,,,,,,,,,,,,史诗
Stefan Bogdasarov,,DRUID,True,5,117656,你选择蓝色的花——那么故事到此结束，你会在旅店里醒来，继续相信你愿意相信的事。你选择红色的花——那么你会留在安戈洛，而我会让你明白，格里什地洞到底有多深。,,,TLC_236,,杂交育种,,,RARE,THE_LOST_CITY,抽取法力值消耗为（1），（2），（3），（4）的随从牌各一张。<b>延系：</b>其法力值消耗减少（1）点。,SPELL,,,NATURE,,,,,,,,,,,,,,,,,稀有
Ivo Campelo da Silva,0.0,DRUID,True,3,117657,啊！煎蛋卷！,2.0,,TLC_237,['DEATHRATTLE'],啸天龙蛋,,,COMMON,THE_LOST_CITY,<b>亡语：</b>召唤四只2/1的啸天龙宝宝。,MINION,,,,,,,,,,,,,,,,,,,,普通
Daniil Kudriavtsev,,DRUID,True,1,117661,第3天。我们撞进了一片开满了血瓣花的地方，太危险了。我正在记笔记的时候，天突然黑了。我的视力当然不会出问题，似乎是什么巨大的飞行物挡住了阳光！奇怪。,,,TLC_239,['QUEST'],治愈荒野,,,LEGENDARY,THE_LOST_CITY,<b>任务：</b>填满你的面板，总计3回合。<b>奖励：</b>永茂之花。,SPELL,,,,True,,,,,,,,,,,,,,,,传说
Tanamaes Leejierasaes,6.0,PALADIN,True,6,117949,这只恐龙的样子好鳍怪……,3.0,,TLC_240,"['DEATHRATTLE', 'RUSH']",填鳃暴龙,BEAST,"['MURLOC', 'BEAST']",RARE,THE_LOST_CITY,"<b>突袭</b>。<b>亡语：</b>
召唤三个2/1的鱼人，使其各获得一项随机<b>额外效果</b>。",MINION,,,,,,,,,,,,,,,,,,,,稀有
James Ryman,2.0,PALADIN,True,4,117951,蛇颈龙：我湿，故我载。,7.0,,TLC_241,['AURA'],蛇颈龙群的伊度,,,LEGENDARY,THE_LOST_CITY,当本随从存活时，你获取一张法力值消耗为（2）的神圣法术牌，该牌可以使一个随从获得+2/+2和<b>圣盾</b>。,MINION,,['DIVINE_SHIELD'],,True,,,,,,,,,,,,,,,,传说
Gabor Szikszai,1.0,NEUTRAL,True,3,118220,我才刚满30岁。,5.0,,TLC_242,['BATTLECRY'],远古剑龙,BEAST,['BEAST'],COMMON,THE_LOST_CITY,<b>战吼：</b>从<b>嘲讽</b>，<b>剧毒</b>或+1/+1中选择一项并获得。,MINION,,"['POISONOUS', 'TAUNT']",,,,,,,,,,,,,,,,,,普通
BOSi Studio,8.0,NEUTRAL,True,9,118221,召集风暴。喷吐火焰。不过首先，转上几圈。,8.0,,TLC_243,"['RUSH', 'WINDFURY']",涡流风暴幼龙,ELEMENTAL,"['ELEMENTAL', 'DRAGON']",COMMON,THE_LOST_CITY,"<b>突袭</b>。<b>风怒</b>
<b>延系：</b>在本回合中获得<b>免疫</b>。",MINION,,['IMMUNE'],,,,,,,,,,,,,,,,,,普通
Sergey Tsvelykh,3.0,NEUTRAL,True,2,118223,“哇，这朵花张着大嘴，刚好能把脑袋放进去。”,5.0,,TLC_244,['DEATHRATTLE'],好奇的探险者,,,COMMON,THE_LOST_CITY,"<b>亡语：</b>使你对手的手牌中一张随从牌的
法力值消耗减少（2）点。",MINION,,,,,,,,,,,,,,,,,,,,普通
Zoltan Boros,2.0,NEUTRAL,True,2,118224,它更喜欢“资深”这个词。,1.0,,TLC_245,['BATTLECRY'],远古迅猛龙,BEAST,['BEAST'],EPIC,THE_LOST_CITY,<b>战吼：</b>从+3攻击力，<b>圣盾</b>或“<b>亡语：</b>召唤两个1/1的植物”中选择一项并获得。,MINION,,"['DEATHRATTLE', 'DIVINE_SHIELD']",,,,,,,,,,,,,,,,,,史诗
Jaemin Kim,4.0,NEUTRAL,True,4,118232,那是什么动静？请他导览太可怕了。,4.0,,TLC_246,['BATTLECRY'],远古翼手龙,BEAST,['BEAST'],RARE,THE_LOST_CITY,<b>战吼：</b>从<b>扰魔</b>，<b>风怒</b>或直到下回合<b>潜行</b>中选择一项获得。,MINION,,"['ELUSIVE', 'STEALTH', 'WINDFURY']",,,,,,,,,,,,,,,,,,稀有
Alex Horley Orlandelli,5.0,NEUTRAL,True,4,118235,100只恐鸟对阵1只剑齿豹，哪一方会获胜？,3.0,,TLC_247,"['STEALTH', 'TRIGGER_VISUAL']",原始剑齿豹,BEAST,['BEAST'],COMMON,THE_LOST_CITY,<b>潜行</b>。在本随从攻击并消灭一个随从后，获取一张被消灭随从的复制。,MINION,,,,,,,,,,,,,,,,,,,,普通
Matt Dixon,14.0,NEUTRAL,True,11,118238,摩天摩天龙。,28.0,,TLC_248,,超巨摩天龙,BEAST,['BEAST'],COMMON,THE_LOST_CITY,,MINION,,,,,,,,,,,,,,,,,,,,普通
Vika Yarova,2.0,NEUTRAL,True,1,118222,“嘿！你知道我有多火吗？”,1.0,,TLC_249,['DEATHRATTLE'],炽烈烬火,ELEMENTAL,['ELEMENTAL'],COMMON,THE_LOST_CITY,<b>亡语：</b>造成2点伤害，随机分配到所有敌人身上。,MINION,,,,,,,,,,,,,,,,,,,,普通
Gabor Szikszai,5.0,NEUTRAL,True,4,118247,山鳄鱼为什么是环形的？,4.0,,TLC_250,['BATTLECRY'],环形山鳄鱼,BEAST,['BEAST'],COMMON,THE_LOST_CITY,<b>战吼：</b>直到你的下个回合开始，敌方英雄无法被治疗。,MINION,,,,,,,,,,,,,,,,,,,,普通
Mauricio Herrera,3.0,NEUTRAL,True,3,118251,“姆咯啦哇啦咯啦咯啦！！！”<i>全都干掉！</i>,2.0,可以在<i>安戈洛龟途</i>奖励路线中获得该奖励。,TLC_251,['BATTLECRY'],蛮鱼挑战者,MURLOC,['MURLOC'],RARE,THE_LOST_CITY,<b>战吼：</b>你的下一个<b>延系</b>效果会触发两次。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Ivan Fomin,3.0,NEUTRAL,True,3,118252,软泥怪→软泥→软→车,3.0,打开<i>安戈洛龟途</i>金色包后可解锁。,TLC_252,['BATTLECRY'],蚀解软泥怪,,,RARE,THE_LOST_CITY,<b>战吼：</b>消灭一个友方随从，将一张骸骨置入你的手牌。骸骨可以使一个随从获得被消灭随从的攻击力和生命值。,MINION,,,,,,消灭一个友方随从。,,,,,,,,,打开<i>安戈洛龟途</i>卡牌包后可解锁。,,,,,稀有
Luca Zontini,5.0,NEUTRAL,True,3,118254,说句石化……,5.0,,TLC_253,,石化食人魔,,,COMMON,THE_LOST_CITY,起始<b>休眠</b>状态。<b>休眠</b>状态下，在你的回合开始时，获得+2/+2。<i>（50%的几率改为唤醒。）</i>,MINION,,,,,,,,,,,,,,,,,,,,普通
Max Grecke,1.0,NEUTRAL,True,2,118257,“后来，又一只海龟成功入水！”,2.0,,TLC_254,['TRIGGER_VISUAL'],讲故事的始祖龟,,,EPIC,THE_LOST_CITY,在你的回合结束时，使每个不同类型的各一个友方随从获得+1/+1。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Edgar Hidalgo,2.0,NEUTRAL,True,2,118259,“不许摸我的宝贝！”,2.0,,TLC_255,"['BATTLECRY', 'TRADEABLE']",水晶养护工,,,EPIC,THE_LOST_CITY,"<b>可交易</b>
<b>战吼：</b>获得空的法力水晶，直到双方玩家拥有的法力水晶相同。",MINION,,,,,,,,,,,,,,,,,,,,史诗
James Ryman,3.0,NEUTRAL,True,3,118260,“记好了，被拍到的时候，一定要注意光影和虚化感。”,3.0,,TLC_256,['TRIGGER_VISUAL'],沼地蛇颈龙,BEAST,['BEAST'],COMMON,THE_LOST_CITY,在你施放一个法术后，获得<b>圣盾</b>。,MINION,,['DIVINE_SHIELD'],,,,,,,,,,,,,,,,,,普通
